#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AADACL4	LY6G6C	9606.ENSP00000365395	9606.ENSP00000364978	0	0	0	0	0	0	0	0.187	0.187
CD44	SOCS1	9606.ENSP00000398632	9606.ENSP00000329418	0	0	0	0	0	0	0	0.310	0.309
CD44	SOCS3	9606.ENSP00000398632	9606.ENSP00000330341	0	0	0	0	0.108	0	0	0.324	0.371
CD44	IL1R2	9606.ENSP00000398632	9606.ENSP00000330959	0	0	0	0	0.065	0	0	0.181	0.201
CD44	F3	9606.ENSP00000398632	9606.ENSP00000334145	0	0	0	0	0.062	0	0	0.322	0.336
CD44	PLAUR	9606.ENSP00000398632	9606.ENSP00000339328	0	0	0	0	0.126	0	0	0.505	0.549
CD44	SFN	9606.ENSP00000398632	9606.ENSP00000340989	0	0	0	0	0	0	0	0.183	0.183
CD44	CR2	9606.ENSP00000398632	9606.ENSP00000356024	0	0	0	0	0	0.056	0	0.583	0.590
CD44	KISS1	9606.ENSP00000398632	9606.ENSP00000356162	0	0	0	0	0	0	0	0.200	0.200
CD44	S100A8	9606.ENSP00000398632	9606.ENSP00000357722	0	0	0	0	0.070	0	0	0.880	0.883
CD44	S100A9	9606.ENSP00000398632	9606.ENSP00000357727	0	0	0	0	0.069	0	0	0.220	0.243
CD44	GBP2	9606.ENSP00000398632	9606.ENSP00000359497	0	0	0	0	0.147	0	0	0.124	0.220
CD44	GADD45A	9606.ENSP00000398632	9606.ENSP00000360025	0	0	0	0	0	0	0	0.243	0.242
CD44	COL4A1	9606.ENSP00000398632	9606.ENSP00000364979	0	0	0	0	0.062	0	0.600	0.248	0.693
CD44	THBD	9606.ENSP00000398632	9606.ENSP00000366307	0	0	0	0	0.076	0	0	0.555	0.572
CD44	IL2RA	9606.ENSP00000398632	9606.ENSP00000369293	0	0	0	0	0	0	0	0.711	0.711
CD44	TYMP	9606.ENSP00000398632	9606.ENSP00000379038	0	0	0	0	0.073	0	0	0.194	0.220
CD44	CDKN1A	9606.ENSP00000398632	9606.ENSP00000384849	0	0	0	0	0.088	0	0	0.421	0.449
CD44	IL6	9606.ENSP00000398632	9606.ENSP00000385675	0	0	0	0	0.088	0	0	0.734	0.748
CD44	CEBPD	9606.ENSP00000398632	9606.ENSP00000386165	0	0	0	0	0.088	0	0	0.199	0.239
CD44	IL18R1	9606.ENSP00000398632	9606.ENSP00000387211	0	0	0	0	0.063	0	0	0.240	0.257
CD44	CISH	9606.ENSP00000398632	9606.ENSP00000409346	0	0	0	0	0	0	0	0.245	0.245
CD44	SERPINH1	9606.ENSP00000398632	9606.ENSP00000434412	0	0	0	0	0.062	0	0	0.230	0.246
CD44	VDR	9606.ENSP00000398632	9606.ENSP00000447173	0	0	0	0	0.073	0	0	0.247	0.272
CD44	PGF	9606.ENSP00000398632	9606.ENSP00000451040	0	0	0	0	0	0	0	0.281	0.281
CD44	TMPRSS13	9606.ENSP00000398632	9606.ENSP00000434279	0	0	0	0	0	0	0	0.302	0.302
CD44	SERPINA1	9606.ENSP00000398632	9606.ENSP00000416066	0	0	0	0	0.098	0	0	0.294	0.335
CD44	HLA-G	9606.ENSP00000398632	9606.ENSP00000412927	0	0	0	0	0	0	0	0.350	0.350
CD44	TGFBI	9606.ENSP00000398632	9606.ENSP00000416330	0	0	0	0	0.180	0	0	0.319	0.417
CD44	FGF16	9606.ENSP00000398632	9606.ENSP00000399324	0	0	0	0	0	0	0	0.423	0.423
CD44	SLC16A3	9606.ENSP00000398632	9606.ENSP00000463978	0	0	0	0	0.110	0.270	0	0.406	0.580
CD44	MYC	9606.ENSP00000398632	9606.ENSP00000479618	0	0	0	0	0.070	0	0	0.720	0.728
CD44	VEGFA	9606.ENSP00000398632	9606.ENSP00000478570	0	0	0	0	0	0	0	0.741	0.741
CD93	OSM	9606.ENSP00000246006	9606.ENSP00000215781	0	0	0	0	0.178	0	0	0	0.177
CD93	TIMP1	9606.ENSP00000246006	9606.ENSP00000218388	0	0	0	0	0	0	0	0.326	0.325
CD93	COL1A1	9606.ENSP00000246006	9606.ENSP00000225964	0	0	0	0	0	0.213	0	0.134	0.289
CD93	SLC11A1	9606.ENSP00000246006	9606.ENSP00000233202	0	0	0	0	0.152	0	0	0.094	0.198
CD93	LILRB3	9606.ENSP00000246006	9606.ENSP00000245620	0	0	0	0	0.160	0	0	0.108	0.218
CD93	FABP4	9606.ENSP00000246006	9606.ENSP00000256104	0	0	0	0	0.136	0	0	0.056	0.150
CD93	IL18RAP	9606.ENSP00000246006	9606.ENSP00000264260	0	0	0	0	0.152	0	0	0	0.151
CD93	ITGA5	9606.ENSP00000246006	9606.ENSP00000293379	0	0	0	0	0	0	0	0.165	0.165
CD93	VEGFA	9606.ENSP00000246006	9606.ENSP00000478570	0	0	0	0	0	0	0	0.170	0.170
CD93	GBP2	9606.ENSP00000246006	9606.ENSP00000359497	0	0	0	0	0.159	0	0	0.055	0.171
CD93	GPR84	9606.ENSP00000246006	9606.ENSP00000450310	0	0	0	0	0.176	0	0	0	0.175
CD93	THBS1	9606.ENSP00000246006	9606.ENSP00000260356	0	0	0	0	0	0	0	0.189	0.189
CD93	CHI3L1	9606.ENSP00000246006	9606.ENSP00000255409	0	0	0	0	0.098	0	0	0.142	0.192
CD93	VASN	9606.ENSP00000246006	9606.ENSP00000306864	0	0	0	0	0	0	0	0.195	0.195
CD93	IL1R2	9606.ENSP00000246006	9606.ENSP00000330959	0	0	0	0	0.098	0	0	0.153	0.203
CD93	S100A9	9606.ENSP00000246006	9606.ENSP00000357727	0	0	0	0	0.215	0	0	0	0.215
CD93	SERPINA1	9606.ENSP00000246006	9606.ENSP00000416066	0	0	0	0	0.089	0	0	0.188	0.229
CD93	IL6	9606.ENSP00000246006	9606.ENSP00000385675	0	0	0	0	0	0	0	0.243	0.243
CD93	S100A8	9606.ENSP00000246006	9606.ENSP00000357722	0	0	0	0	0.244	0	0	0.045	0.247
CD93	SIGLEC7	9606.ENSP00000246006	9606.ENSP00000323328	0	0	0	0	0.256	0	0	0	0.256
CD93	IL1B	9606.ENSP00000246006	9606.ENSP00000263341	0	0	0	0	0.138	0	0	0.202	0.282
CD93	SLAMF8	9606.ENSP00000246006	9606.ENSP00000289707	0	0	0	0	0.211	0	0	0.132	0.285
CD93	IL2RA	9606.ENSP00000246006	9606.ENSP00000369293	0	0	0	0	0.076	0	0	0.274	0.300
CD93	COL4A1	9606.ENSP00000246006	9606.ENSP00000364979	0	0	0	0	0.078	0.213	0	0.122	0.307
CD93	FPR1	9606.ENSP00000246006	9606.ENSP00000471493	0	0	0	0	0.212	0	0	0.181	0.327
CD93	THBD	9606.ENSP00000246006	9606.ENSP00000366307	0	0	0	0.663	0.198	0	0	0.713	0.388
CD93	TLR2	9606.ENSP00000246006	9606.ENSP00000260010	0	0	0	0	0.215	0	0	0.261	0.395
CD93	VSIG4	9606.ENSP00000246006	9606.ENSP00000363869	0	0	0	0	0.334	0	0	0.205	0.447
CD93	FCGR2A	9606.ENSP00000246006	9606.ENSP00000271450	0	0	0	0	0.213	0	0	0.403	0.510
CD93	STAB1	9606.ENSP00000246006	9606.ENSP00000312946	0	0	0	0	0.410	0	0	0.288	0.562
CD93	CR2	9606.ENSP00000246006	9606.ENSP00000356024	0	0	0	0	0	0	0	0.644	0.644
CDKN1A	GADD45B	9606.ENSP00000384849	9606.ENSP00000215631	0	0	0	0	0.155	0.226	0	0.470	0.624
CDKN1A	OSM	9606.ENSP00000384849	9606.ENSP00000215781	0	0	0	0	0	0	0	0.172	0.172
CDKN1A	TIMP1	9606.ENSP00000384849	9606.ENSP00000218388	0	0	0	0	0.121	0	0	0.299	0.358
CDKN1A	SERPINE1	9606.ENSP00000384849	9606.ENSP00000223095	0	0	0	0	0.103	0	0	0.456	0.491
CDKN1A	COL1A1	9606.ENSP00000384849	9606.ENSP00000225964	0	0	0	0	0.065	0	0	0.247	0.265
CDKN1A	LOX	9606.ENSP00000384849	9606.ENSP00000231004	0	0	0	0	0.076	0	0	0.271	0.297
CDKN1A	LIF	9606.ENSP00000384849	9606.ENSP00000249075	0	0	0	0	0.124	0	0	0.217	0.284
CDKN1A	EMP1	9606.ENSP00000384849	9606.ENSP00000256951	0	0	0	0	0.138	0	0	0.191	0.273
CDKN1A	TLR2	9606.ENSP00000384849	9606.ENSP00000260010	0	0	0	0	0	0.100	0	0.123	0.176
CDKN1A	THBS1	9606.ENSP00000384849	9606.ENSP00000260356	0	0	0	0	0.089	0	0	0.339	0.372
CDKN1A	IL1B	9606.ENSP00000384849	9606.ENSP00000263341	0	0	0	0	0.069	0	0	0.390	0.407
CDKN1A	TNFRSF8	9606.ENSP00000384849	9606.ENSP00000263932	0	0	0	0	0	0	0	0.162	0.161
CDKN1A	STC2	9606.ENSP00000384849	9606.ENSP00000265087	0	0	0	0	0	0	0	0.184	0.184
CDKN1A	WNT3A	9606.ENSP00000384849	9606.ENSP00000284523	0	0	0	0	0	0	0	0.235	0.235
CDKN1A	ITGA5	9606.ENSP00000384849	9606.ENSP00000293379	0	0	0	0	0.090	0	0	0.151	0.194
CDKN1A	NFIL3	9606.ENSP00000384849	9606.ENSP00000297689	0	0	0	0	0.101	0.059	0	0.113	0.184
CDKN1A	RRAD	9606.ENSP00000384849	9606.ENSP00000299759	0	0	0	0	0.088	0.077	0	0.262	0.324
CDKN1A	FOSL1	9606.ENSP00000384849	9606.ENSP00000310170	0	0	0	0	0.100	0	0	0.288	0.332
CDKN1A	TNFRSF10D	9606.ENSP00000384849	9606.ENSP00000310263	0	0	0	0	0.098	0	0	0.197	0.245
CDKN1A	SPHK1	9606.ENSP00000384849	9606.ENSP00000313681	0	0	0	0	0.084	0	0	0.188	0.225
CDKN1A	CXCR2	9606.ENSP00000384849	9606.ENSP00000319635	0	0	0	0	0	0	0	0.162	0.161
CDKN1A	TNFRSF12A	9606.ENSP00000384849	9606.ENSP00000326737	0	0	0	0	0.127	0	0	0.162	0.237
CDKN1A	SOCS1	9606.ENSP00000384849	9606.ENSP00000329418	0	0	0	0	0.060	0	0	0.284	0.298
CDKN1A	SOCS3	9606.ENSP00000384849	9606.ENSP00000330341	0	0	0	0	0.095	0	0.900	0.242	0.925
CDKN1A	PLAUR	9606.ENSP00000384849	9606.ENSP00000339328	0	0	0	0	0.115	0	0	0.232	0.291
CDKN1A	SFN	9606.ENSP00000384849	9606.ENSP00000340989	0	0	0	0	0	0.056	0	0.526	0.533
CDKN1A	S100A8	9606.ENSP00000384849	9606.ENSP00000357722	0	0	0	0	0	0.076	0	0.273	0.300
CDKN1A	GADD45A	9606.ENSP00000384849	9606.ENSP00000360025	0	0	0	0	0.112	0.867	0	0.977	0.997
CDKN1A	PIM1	9606.ENSP00000384849	9606.ENSP00000362608	0	0	0	0	0.062	0.290	0	0.284	0.481
CDKN1A	THBD	9606.ENSP00000384849	9606.ENSP00000366307	0	0	0	0	0.087	0	0	0.142	0.183
CDKN1A	CISH	9606.ENSP00000384849	9606.ENSP00000409346	0	0	0	0	0	0	0	0.215	0.215
CDKN1A	TGFBI	9606.ENSP00000384849	9606.ENSP00000416330	0	0	0	0	0.097	0	0	0.171	0.219
CDKN1A	ZFP36	9606.ENSP00000384849	9606.ENSP00000469647	0	0	0	0	0.107	0	0	0.176	0.233
CDKN1A	CEBPD	9606.ENSP00000384849	9606.ENSP00000386165	0	0	0	0	0.095	0.059	0	0.181	0.242
CDKN1A	VDR	9606.ENSP00000384849	9606.ENSP00000447173	0	0	0	0	0.065	0.270	0	0.349	0.516
CDKN1A	IL6	9606.ENSP00000384849	9606.ENSP00000385675	0	0	0	0	0.076	0	0	0.506	0.524
CDKN1A	VEGFA	9606.ENSP00000384849	9606.ENSP00000478570	0	0	0	0	0.069	0	0	0.556	0.568
CDKN1A	MYC	9606.ENSP00000384849	9606.ENSP00000479618	0	0	0	0	0	0.307	0.900	0.748	0.981
CEBPD	GADD45B	9606.ENSP00000386165	9606.ENSP00000215631	0	0	0	0	0.197	0	0	0.234	0.358
CEBPD	OSM	9606.ENSP00000386165	9606.ENSP00000215781	0	0	0	0	0.076	0	0	0.241	0.268
CEBPD	TIMP1	9606.ENSP00000386165	9606.ENSP00000218388	0	0	0	0	0.097	0	0	0.137	0.187
CEBPD	SERPINE1	9606.ENSP00000386165	9606.ENSP00000223095	0	0	0	0	0.063	0	0	0.244	0.261
CEBPD	COL1A1	9606.ENSP00000386165	9606.ENSP00000225964	0	0	0	0	0.062	0	0	0.155	0.173
CEBPD	LIF	9606.ENSP00000386165	9606.ENSP00000249075	0	0	0	0	0.063	0	0	0.183	0.201
CEBPD	FABP4	9606.ENSP00000386165	9606.ENSP00000256104	0	0	0	0	0.065	0	0	0.560	0.571
CEBPD	TLR2	9606.ENSP00000386165	9606.ENSP00000260010	0	0	0	0	0.105	0	0	0.212	0.264
CEBPD	THBS1	9606.ENSP00000386165	9606.ENSP00000260356	0	0	0	0	0.067	0	0	0.135	0.158
CEBPD	IL1B	9606.ENSP00000386165	9606.ENSP00000263341	0	0	0	0	0.098	0	0	0.426	0.460
CEBPD	LHX4	9606.ENSP00000386165	9606.ENSP00000263726	0	0	0	0	0	0.148	0	0.048	0.154
CEBPD	SECTM1	9606.ENSP00000386165	9606.ENSP00000269389	0	0	0	0	0.185	0	0	0	0.185
CEBPD	OSMR	9606.ENSP00000386165	9606.ENSP00000274276	0	0	0	0	0	0	0	0.209	0.209
CEBPD	NFIL3	9606.ENSP00000386165	9606.ENSP00000297689	0	0	0	0	0.129	0	0	0.211	0.284
CEBPD	RRAD	9606.ENSP00000386165	9606.ENSP00000299759	0	0	0	0	0.088	0.058	0	0.123	0.180
CEBPD	FOSL1	9606.ENSP00000386165	9606.ENSP00000310170	0	0	0	0	0.053	0.078	0	0.294	0.330
CEBPD	SOCS1	9606.ENSP00000386165	9606.ENSP00000329418	0	0	0	0	0.066	0	0	0.194	0.215
CEBPD	SOCS3	9606.ENSP00000386165	9606.ENSP00000330341	0	0	0	0	0.310	0	0	0.365	0.543
CEBPD	S100A8	9606.ENSP00000386165	9606.ENSP00000357722	0	0	0	0	0.152	0	0	0.045	0.155
CEBPD	S100A9	9606.ENSP00000386165	9606.ENSP00000357727	0	0	0	0	0.162	0	0	0.072	0.189
CEBPD	GBP2	9606.ENSP00000386165	9606.ENSP00000359497	0	0	0	0	0.139	0	0	0.163	0.248
CEBPD	GADD45A	9606.ENSP00000386165	9606.ENSP00000360025	0	0	0	0	0	0	0	0.181	0.181
CEBPD	ZC3H12A	9606.ENSP00000386165	9606.ENSP00000362179	0	0	0	0	0.098	0	0	0.182	0.230
CEBPD	PIM1	9606.ENSP00000386165	9606.ENSP00000362608	0	0	0	0	0	0.139	0.900	0	0.910
CEBPD	THBD	9606.ENSP00000386165	9606.ENSP00000366307	0	0	0	0	0.143	0	0	0.066	0.165
CEBPD	TYMP	9606.ENSP00000386165	9606.ENSP00000379038	0	0	0	0	0.160	0	0	0	0.160
CEBPD	IL6	9606.ENSP00000386165	9606.ENSP00000385675	0	0	0	0	0.077	0	0	0.586	0.602
CEBPD	FPR1	9606.ENSP00000386165	9606.ENSP00000471493	0	0	0	0	0.141	0.056	0	0.048	0.160
CEBPD	VDR	9606.ENSP00000386165	9606.ENSP00000447173	0	0	0	0	0	0.069	0	0.184	0.208
CEBPD	CISH	9606.ENSP00000386165	9606.ENSP00000409346	0	0	0	0	0.076	0	0	0.213	0.243
CEBPD	VEGFA	9606.ENSP00000386165	9606.ENSP00000478570	0	0	0	0	0.066	0	0	0.254	0.273
CEBPD	ZFP36	9606.ENSP00000386165	9606.ENSP00000469647	0	0	0	0	0.295	0.060	0	0.235	0.449
CEBPD	MYC	9606.ENSP00000386165	9606.ENSP00000479618	0	0	0	0	0.063	0.102	0.900	0.394	0.942
CH25H	TIMP1	9606.ENSP00000360918	9606.ENSP00000218388	0	0	0	0	0.076	0	0	0.149	0.180
CH25H	TLR2	9606.ENSP00000360918	9606.ENSP00000260010	0	0	0	0	0.079	0	0	0.165	0.198
CH25H	IL1B	9606.ENSP00000360918	9606.ENSP00000263341	0	0	0	0	0.111	0	0	0.336	0.384
CH25H	IL18RAP	9606.ENSP00000360918	9606.ENSP00000264260	0	0	0	0	0.062	0	0	0.206	0.223
CH25H	STAB1	9606.ENSP00000360918	9606.ENSP00000312946	0	0	0	0	0.065	0	0	0.159	0.180
CH25H	SPHK1	9606.ENSP00000360918	9606.ENSP00000313681	0.070	0	0	0	0.050	0.149	0	0.131	0.259
CH25H	SOCS1	9606.ENSP00000360918	9606.ENSP00000329418	0	0	0	0	0.062	0	0	0.156	0.174
CH25H	SOCS3	9606.ENSP00000360918	9606.ENSP00000330341	0	0	0	0	0.099	0	0	0.233	0.279
CH25H	GBP2	9606.ENSP00000360918	9606.ENSP00000359497	0	0	0	0	0.062	0	0	0.221	0.238
CH25H	CISH	9606.ENSP00000360918	9606.ENSP00000409346	0	0	0	0	0	0	0	0.195	0.195
CH25H	GPR84	9606.ENSP00000360918	9606.ENSP00000450310	0	0	0	0	0.064	0	0	0.240	0.258
CH25H	IL6	9606.ENSP00000360918	9606.ENSP00000385675	0	0	0	0	0.183	0	0	0.260	0.369
CH25H	STEAP4	9606.ENSP00000360918	9606.ENSP00000369419	0	0	0	0	0.062	0	0	0.399	0.412
CHI3L1	GPRC5A	9606.ENSP00000255409	9606.ENSP00000014914	0	0	0	0	0.062	0	0	0.131	0.150
CHI3L1	OSM	9606.ENSP00000255409	9606.ENSP00000215781	0	0	0	0	0.077	0	0	0.447	0.468
CHI3L1	TIMP1	9606.ENSP00000255409	9606.ENSP00000218388	0	0	0	0	0.062	0	0	0.470	0.481
CHI3L1	SERPINE1	9606.ENSP00000255409	9606.ENSP00000223095	0	0	0	0	0	0	0	0.321	0.321
CHI3L1	COL1A1	9606.ENSP00000255409	9606.ENSP00000225964	0	0	0	0	0.062	0	0	0.219	0.236
CHI3L1	SLC11A1	9606.ENSP00000255409	9606.ENSP00000233202	0	0.015	0	0	0.088	0	0	0.145	0.186
CHI3L1	POTEG	9606.ENSP00000255409	9606.ENSP00000448062	0	0	0	0	0	0.146	0	0.048	0.152
CHI3L1	POTEH	9606.ENSP00000255409	9606.ENSP00000340610	0	0	0	0	0	0.146	0	0.048	0.152
CHI3L1	PGF	9606.ENSP00000255409	9606.ENSP00000451040	0	0	0	0	0	0	0	0.158	0.157
CHI3L1	MYBPH	9606.ENSP00000255409	9606.ENSP00000255416	0	0	0	0	0.160	0	0	0	0.160
CHI3L1	OSMR	9606.ENSP00000255409	9606.ENSP00000274276	0	0	0	0	0	0	0	0.165	0.165
CHI3L1	MAGED4B	9606.ENSP00000255409	9606.ENSP00000421861	0	0	0	0	0	0	0	0.166	0.165
CHI3L1	MAGED4	9606.ENSP00000255409	9606.ENSP00000472118	0	0	0	0	0	0	0	0.165	0.165
CHI3L1	F3	9606.ENSP00000255409	9606.ENSP00000334145	0	0	0	0	0	0	0	0.175	0.175
CHI3L1	IL1R2	9606.ENSP00000255409	9606.ENSP00000330959	0	0	0	0	0.096	0	0	0.129	0.179
CHI3L1	CXCR2	9606.ENSP00000255409	9606.ENSP00000319635	0	0	0	0	0.078	0	0	0.147	0.180
CHI3L1	MYC	9606.ENSP00000255409	9606.ENSP00000479618	0	0	0	0	0	0	0	0.181	0.181
CHI3L1	TGFBI	9606.ENSP00000255409	9606.ENSP00000416330	0	0	0	0	0	0	0	0.181	0.181
CHI3L1	IL18R1	9606.ENSP00000255409	9606.ENSP00000387211	0	0	0	0	0	0	0	0.193	0.193
CHI3L1	SOCS3	9606.ENSP00000255409	9606.ENSP00000330341	0	0	0	0	0.069	0	0	0.170	0.194
CHI3L1	GBP2	9606.ENSP00000255409	9606.ENSP00000359497	0	0	0	0	0.069	0	0	0.184	0.207
CHI3L1	FPR1	9606.ENSP00000255409	9606.ENSP00000471493	0	0	0	0	0.117	0	0	0.139	0.208
CHI3L1	FABP4	9606.ENSP00000255409	9606.ENSP00000256104	0	0	0	0	0.061	0	0	0.209	0.225
CHI3L1	PDPN	9606.ENSP00000255409	9606.ENSP00000294489	0	0	0	0	0	0	0	0.234	0.234
CHI3L1	VSIG4	9606.ENSP00000255409	9606.ENSP00000363869	0	0	0	0	0.175	0	0	0.123	0.246
CHI3L1	THBS1	9606.ENSP00000255409	9606.ENSP00000260356	0	0	0	0	0	0	0	0.251	0.250
CHI3L1	SLAMF8	9606.ENSP00000255409	9606.ENSP00000289707	0	0	0	0	0.155	0	0	0.152	0.253
CHI3L1	TNFSF14	9606.ENSP00000255409	9606.ENSP00000469049	0	0	0	0	0	0	0	0.267	0.267
CHI3L1	CP	9606.ENSP00000255409	9606.ENSP00000264613	0	0	0	0	0.090	0	0	0.233	0.272
CHI3L1	SERPINA1	9606.ENSP00000255409	9606.ENSP00000416066	0	0	0	0	0.088	0	0	0.241	0.278
CHI3L1	PLAUR	9606.ENSP00000255409	9606.ENSP00000339328	0	0	0	0	0.063	0	0	0.263	0.279
CHI3L1	TLR2	9606.ENSP00000255409	9606.ENSP00000260010	0	0	0	0	0.098	0	0	0.235	0.280
CHI3L1	S100A8	9606.ENSP00000255409	9606.ENSP00000357722	0	0	0	0	0.157	0	0	0.182	0.282
CHI3L1	S100A9	9606.ENSP00000255409	9606.ENSP00000357727	0	0	0	0	0.158	0	0	0.193	0.292
CHI3L1	FCGR2A	9606.ENSP00000255409	9606.ENSP00000271450	0	0	0	0	0.088	0	0	0.270	0.305
CHI3L1	STAB1	9606.ENSP00000255409	9606.ENSP00000312946	0	0	0	0	0.098	0	0	0.325	0.365
CHI3L1	IL1B	9606.ENSP00000255409	9606.ENSP00000263341	0	0	0	0	0.097	0	0	0.469	0.500
CHI3L1	VEGFA	9606.ENSP00000255409	9606.ENSP00000478570	0	0	0	0	0.062	0	0	0.501	0.511
CHI3L1	IL6	9606.ENSP00000255409	9606.ENSP00000385675	0	0	0	0	0	0	0	0.616	0.616
CHI3L2	IL1B	9606.ENSP00000437082	9606.ENSP00000263341	0	0	0	0	0.079	0	0	0.186	0.218
CHI3L2	SLAMF8	9606.ENSP00000437082	9606.ENSP00000289707	0	0	0	0	0.069	0	0	0.138	0.163
CHI3L2	STAB1	9606.ENSP00000437082	9606.ENSP00000312946	0	0	0	0	0	0	0	0.390	0.390
CHI3L2	POTEH	9606.ENSP00000437082	9606.ENSP00000340610	0	0	0	0	0	0.146	0	0.048	0.152
CHI3L2	TYMP	9606.ENSP00000437082	9606.ENSP00000379038	0	0	0	0	0.068	0	0	0.134	0.158
CHI3L2	TGFBI	9606.ENSP00000437082	9606.ENSP00000416330	0	0	0	0	0	0	0	0.182	0.182
CHI3L2	POTEG	9606.ENSP00000437082	9606.ENSP00000448062	0	0	0	0	0	0.146	0	0.048	0.152
CHI3L2	VEGFA	9606.ENSP00000437082	9606.ENSP00000478570	0	0	0	0	0.062	0	0	0.134	0.152
CHI3L2	SLC16A3	9606.ENSP00000437082	9606.ENSP00000463978	0	0	0	0	0	0	0	0.156	0.156
CISH	GADD45B	9606.ENSP00000409346	9606.ENSP00000215631	0	0	0	0	0.062	0	0	0.167	0.185
CISH	OSM	9606.ENSP00000409346	9606.ENSP00000215781	0	0	0	0	0.097	0	0	0.500	0.529
CISH	TIMP1	9606.ENSP00000409346	9606.ENSP00000218388	0	0	0	0	0	0	0	0.154	0.153
CISH	SERPINE1	9606.ENSP00000409346	9606.ENSP00000223095	0	0	0	0	0	0	0	0.182	0.181
CISH	LIF	9606.ENSP00000409346	9606.ENSP00000249075	0	0	0	0	0	0	0	0.457	0.457
CISH	FABP4	9606.ENSP00000409346	9606.ENSP00000256104	0	0	0	0	0	0	0	0.162	0.162
CISH	TLR2	9606.ENSP00000409346	9606.ENSP00000260010	0	0	0	0	0.065	0.056	0	0.457	0.478
CISH	THBS1	9606.ENSP00000409346	9606.ENSP00000260356	0	0	0	0	0	0	0	0.167	0.167
CISH	IL1B	9606.ENSP00000409346	9606.ENSP00000263341	0	0	0	0	0.085	0	0	0.559	0.579
CISH	IL18RAP	9606.ENSP00000409346	9606.ENSP00000264260	0	0	0	0	0.076	0	0	0.125	0.157
CISH	FCGR2A	9606.ENSP00000409346	9606.ENSP00000271450	0	0	0	0	0.062	0	0	0.161	0.179
CISH	OSMR	9606.ENSP00000409346	9606.ENSP00000274276	0	0	0	0	0.049	0	0	0.218	0.224
CISH	NFIL3	9606.ENSP00000409346	9606.ENSP00000297689	0	0	0	0	0.071	0	0	0.166	0.192
CISH	CXCR2	9606.ENSP00000409346	9606.ENSP00000319635	0	0	0	0	0	0	0	0.159	0.159
CISH	SIGLEC7	9606.ENSP00000409346	9606.ENSP00000323328	0	0	0	0	0.088	0	0	0.447	0.474
CISH	SOCS1	9606.ENSP00000409346	9606.ENSP00000329418	0	0	0	0.709	0.082	0	0.900	0.895	0.929
CISH	SOCS3	9606.ENSP00000409346	9606.ENSP00000330341	0	0	0	0.754	0.100	0	0.540	0.893	0.662
CISH	IL1R2	9606.ENSP00000409346	9606.ENSP00000330959	0	0	0	0	0.076	0	0	0.186	0.216
CISH	GBP2	9606.ENSP00000409346	9606.ENSP00000359497	0	0	0	0	0.094	0	0	0.184	0.229
CISH	GADD45A	9606.ENSP00000409346	9606.ENSP00000360025	0	0	0	0	0	0	0	0.371	0.371
CISH	ZC3H12A	9606.ENSP00000409346	9606.ENSP00000362179	0	0	0	0	0.098	0	0	0.129	0.180
CISH	PIM1	9606.ENSP00000409346	9606.ENSP00000362608	0	0	0	0	0.098	0.056	0	0.268	0.323
CISH	IL2RA	9606.ENSP00000409346	9606.ENSP00000369293	0	0	0	0	0.061	0	0.900	0.335	0.932
CISH	IL6	9606.ENSP00000409346	9606.ENSP00000385675	0	0	0	0	0.062	0	0	0.682	0.689
CISH	VDR	9606.ENSP00000409346	9606.ENSP00000447173	0	0	0	0	0.063	0	0	0.134	0.153
CISH	SLC16A3	9606.ENSP00000409346	9606.ENSP00000463978	0	0	0	0	0	0	0	0.155	0.154
CISH	HAMP	9606.ENSP00000409346	9606.ENSP00000471894	0	0	0	0	0	0	0	0.181	0.181
CISH	GPR84	9606.ENSP00000409346	9606.ENSP00000450310	0	0	0	0	0.065	0	0	0.202	0.222
CISH	ZFP36	9606.ENSP00000409346	9606.ENSP00000469647	0	0	0	0	0.096	0	0	0.193	0.239
CISH	VEGFA	9606.ENSP00000409346	9606.ENSP00000478570	0	0	0	0	0	0	0	0.369	0.369
CISH	MYC	9606.ENSP00000409346	9606.ENSP00000479618	0	0	0	0	0.081	0	0	0.426	0.450
COL1A1	GADD45B	9606.ENSP00000225964	9606.ENSP00000215631	0	0	0	0	0	0	0	0.182	0.182
COL1A1	OSM	9606.ENSP00000225964	9606.ENSP00000215781	0	0	0	0	0	0	0	0.170	0.169
COL1A1	TIMP1	9606.ENSP00000225964	9606.ENSP00000218388	0	0	0	0	0.145	0	0	0.716	0.747
COL1A1	TFPI2	9606.ENSP00000225964	9606.ENSP00000222543	0	0	0	0	0.141	0	0	0.065	0.163
COL1A1	SERPINE1	9606.ENSP00000225964	9606.ENSP00000223095	0	0	0	0	0.213	0.059	0	0.562	0.647
COL1A1	GADD45A	9606.ENSP00000225964	9606.ENSP00000360025	0	0	0	0	0	0	0	0.151	0.151
COL1A1	RRAD	9606.ENSP00000225964	9606.ENSP00000299759	0	0	0	0	0	0.062	0	0.134	0.152
COL1A1	SOCS1	9606.ENSP00000225964	9606.ENSP00000329418	0	0	0	0	0	0	0	0.155	0.154
COL1A1	FAM129A	9606.ENSP00000225964	9606.ENSP00000356481	0	0	0	0	0	0	0	0.161	0.161
